datetime,timestamp,current,voltage,soc,temperature
53:15.2,1684230795,49.6,370.78,89.17,27.12
53:15.3,1684230795,49.6,370.78,89.17,27.12
53:15.4,1684230795,49.6,370.78,89.17,27.12
53:15.5,1684230796,49.6,370.78,89.17,27.12
53:15.7,1684230796,49.6,370.78,89.18,27.12
53:15.8,1684230796,49.47,370.78,89.18,27.12
53:15.9,1684230796,49.47,370.86,89.18,27.12
53:16.0,1684230796,49.47,370.86,89.18,27.12
53:16.1,1684230796,49.47,370.86,89.18,27.12
53:16.2,1684230796,49.47,370.86,89.18,27.12
53:16.3,1684230796,49.47,370.86,89.18,27.12
53:16.4,1684230796,49.47,370.86,89.18,27.12
53:16.5,1684230797,50.06,370.86,89.18,27.12
53:16.6,1684230797,50.06,370.76,89.18,27.12
53:16.7,1684230797,50.06,370.76,89.18,27.12
53:16.9,1684230797,50.06,370.76,89.18,27.12
53:17.0,1684230797,50.06,370.76,89.18,27.12
53:17.1,1684230797,50.06,370.76,89.19,27.12
53:17.2,1684230797,50.06,370.76,89.19,27.12
53:17.3,1684230797,49.87,370.76,89.19,27.12
53:17.4,1684230797,49.87,370.8,89.19,27.12
53:17.6,1684230798,49.87,370.8,89.19,27.12
53:17.6,1684230798,49.87,370.8,89.19,27.12
53:17.7,1684230798,49.87,370.8,89.19,27.12
53:17.9,1684230798,49.87,370.8,89.19,27.12
53:18.0,1684230798,49.69,370.8,89.19,27.12
53:18.1,1684230798,49.69,370.82,89.19,27.12
53:18.2,1684230798,49.69,370.82,89.19,27.12
53:18.3,1684230798,49.69,370.82,89.19,27.12
53:18.4,1684230798,49.69,370.82,89.19,27.12
53:18.6,1684230799,49.69,370.82,89.19,27.12
53:18.7,1684230799,49.69,370.82,89.2,27.12
53:18.8,1684230799,50.23,370.82,89.2,27.12
53:18.9,1684230799,50.23,370.84,89.2,27.12
53:19.0,1684230799,50.23,370.84,89.2,27.12
53:19.1,1684230799,50.23,370.84,89.2,27.12
53:19.2,1684230799,50.23,370.84,89.2,27.12
53:19.3,1684230799,50.23,370.84,89.2,27.12
53:19.4,1684230799,50.23,370.84,89.2,27.12
53:19.5,1684230800,49.66,370.84,89.2,27.12
53:19.7,1684230800,49.66,370.92,89.2,27.12
53:19.8,1684230800,49.66,370.92,89.2,27.12
53:19.9,1684230800,49.66,370.92,89.2,27.12
53:20.0,1684230800,49.66,370.92,89.2,27.12
53:20.1,1684230800,49.66,370.92,89.2,27.12
53:20.2,1684230800,49.66,370.92,89.2,27.12
53:20.3,1684230800,49.96,370.92,89.2,27.12
53:20.4,1684230800,49.96,370.78,89.2,27.12
53:20.5,1684230801,49.96,370.78,89.2,27.12
53:20.6,1684230801,49.96,370.78,89.2,27.12
53:20.8,1684230801,49.96,370.78,89.2,27.12
53:20.9,1684230801,49.96,370.78,89.21,27.12
53:21.0,1684230801,49.55,370.78,89.21,27.12
53:21.1,1684230801,49.55,370.92,89.21,27.12
53:21.2,1684230801,49.55,370.92,89.21,27.12
53:21.3,1684230801,49.55,370.92,89.21,27.13
53:21.4,1684230801,49.55,370.92,89.21,27.13
53:21.6,1684230802,49.55,370.92,89.21,27.13
53:21.7,1684230802,49.55,370.92,89.21,27.13
53:21.8,1684230802,49.65,370.92,89.21,27.13
53:21.9,1684230802,49.65,370.86,89.21,27.13
